hospital_id,hospital_name,telephone,opening_hours,weekday_lunch,weekend_lunch,medical_subject,address
48230,열린마취통증의학과의원,02-909-0874,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,마취통증의학과,서울 성북구 장위동 237-78
48435,유항맥서울외과의원,02-929-2419,"monday 08:30:00-17:00:00, tuesday 08:30:00-17:00:00, wednesday 08:30:00-17:00:00, thursday 08:30:00-17:00:00, friday 08:30:00-17:00:00, saturday 08:30:00-12:00:00",12:30:00-13:30:00,00:00:00-00:00:00,"외과, 내과",서울 성북구 동선동4가 111-1 골든타워 4층
48872,참경희한의원,02-910-8476,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-13:30:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 성북구 정릉동 170-29 예닮빌딩
49018,키즈쑥쑥소아청소년과의원,02-909-0100,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"소아청소년과, 내과, 신경과, 정신건강의학과, 외과, 정형외과, 안과, 이비인후과, 피부과, 비뇨의학과, 방사선종양학과",서울 성북구 정릉동 1017 정릉쌍용아파트
49201,한소아과의원,02-942-7578,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,소아청소년과,서울 성북구 정릉동 107-1
49254,행복치과의원,02-925-2804,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-13:00:00",12:30:00-14:00:00,00:00:00-00:00:00,"치과, 내과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 보문동1가 128-23 행복치과의원
49290,현대한의원,02-3674-1119,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-12:30:00, friday 09:00:00-18:00:00, saturday 09:00:00-14:00:00",12:30:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 동소문동2가 230
49361,황치과의원,02-915-7109,"monday 10:00:00-18:00:00, tuesday 10:00:00-18:00:00, wednesday 10:00:00-18:00:00, thursday 10:00:00-18:00:00, friday 10:00:00-18:00:00, saturday 10:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 성북구 정릉동 405-2
49634,국민건강내과의원,02-2033-9909,"monday 08:30:00-18:00:00, tuesday 08:30:00-18:00:00, wednesday 08:30:00-18:00:00, thursday 08:30:00-18:00:00, friday 08:30:00-18:00:00, saturday 08:30:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 신경과, 산부인과, 소아청소년과, 이비인후과, 피부과",서울 성북구 종암동 3-1343 우영타워 2층 201호
49677,기린아이소아청소년과의원,02-918-0700,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-12:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"소아청소년과, 내과, 이비인후과, 피부과",서울 성북구 하월곡동 79-107
49711,김성경내과의원,02-918-7555,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,13:00:00-14:00:00,내과,서울 성북구 정릉동 403-7 김성경내과의원
50051,두기한의원,02-986-0380,"monday 10:00:00-18:00:00, tuesday 10:00:00-18:00:00, wednesday 10:00:00-18:00:00, friday 10:00:00-18:00:00, saturday 10:00:00-16:00:00, sunday 10:00:00-13:00:00, holiday 10:00:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 하월곡동 89-4 2층
50114,마디척한의원,02-925-3650,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",12:30:00-14:00:00,,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 동소문동3가 79 2층 마디척한의원
50149,메이퓨어의원,02-941-2746,"monday 10:30:00-20:30:00, tuesday 10:30:00-20:30:00, wednesday 10:30:00-20:30:00, thursday 10:30:00-20:30:00, friday 10:30:00-20:30:00, saturday 10:00:00-17:00:00",00:00:00-00:00:00,00:00:00-00:00:00,피부과,서울 성북구 하월곡동 89-7 부영빌딩 4층
50318,박원배치과의원,02-959-8610,"monday 09:30:00-16:30:00, tuesday 09:30:00-16:30:00, wednesday 09:30:00-16:30:00, thursday 09:30:00-16:30:00, friday 09:30:00-16:30:00",12:00:00-13:00:00,00:00:00-00:00:00,"치과, 내과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 석관동 255-2 용호빌딩
5033,오안과의원,02-911-4516,"monday 10:00:00-18:00:00, tuesday 10:00:00-18:00:00, wednesday 10:00:00-18:00:00, thursday 10:00:00-18:00:00, friday 10:00:00-18:00:00, saturday 10:00:00-13:00:00",13:00:00-14:00:00,13:00:00-13:30:00,안과,서울 성북구 석관동 349-1 7층
50423,봄빛서울의원,02-921-0180,"monday 09:00:00-17:30:00, tuesday 09:00:00-17:30:00, wednesday 09:00:00-17:30:00, thursday 09:00:00-17:30:00, friday 09:00:00-17:30:00, saturday 09:00:00-12:30:00",13:00:00-14:00:00,,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",서울 성북구 돈암동 636
50535,삼혜이비인후과의원,02-742-6522,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-15:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"이비인후과, 내과, 성형외과, 소아청소년과, 가정의학과",서울 성북구 동소문동2가 227 애산빌딩
50599,서울경희통합의원,02-745-8275,"monday 09:00:00-20:00:00, tuesday 09:00:00-20:00:00, wednesday 09:00:00-20:00:00, thursday 09:00:00-20:00:00, friday 09:00:00-20:00:00, saturday 10:00:00-17:00:00, sunday 10:00:00-17:00:00, holiday 10:00:00-17:00:00",13:00:00-14:00:00,,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과",서울 성북구 동소문동3가 22
50662,서울예담치과의원,02-941-2828,"monday 10:00:00-18:00:00, tuesday 10:00:00-18:00:00, wednesday 10:00:00-18:00:00, thursday 10:00:00-20:00:00, friday 10:00:00-18:00:00, saturday 10:00:00-13:00:00",12:30:00-14:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 하월곡동 17-1
50705,서울훈치과의원,02-953-2870,"monday 10:00:00-21:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-21:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"치과, 내과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 종암동 70-1
50712,서호종의원,02-909-2953,"monday 09:00:00-21:00:00, tuesday 09:00:00-21:00:00, wednesday 09:00:00-21:00:00, thursday 09:00:00-21:00:00, friday 09:00:00-21:00:00, saturday 09:00:00-19:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 신경과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",서울 성북구 장위동 65-177
50755,성북제일의원,02-927-6011,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-14:30:00",13:00:00-14:00:00,13:00:00-14:00:00,내과,서울 성북구 종암동 66-3 성북제일의원
51043,약선당부부한의원,02-6215-7888,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-13:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 석관동 349-1 장위뉴타워
51075,에스메디센터내과외과의원,02-6925-0700,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과",서울 성북구 하월곡동 79-19
51348,우리가정의학과의원,02-743-4735,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,13:00:00-13:30:00,가정의학과,서울 성북구 삼선동2가 154
51353,우리기쁜산부인과의원,02-2039-1000,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 08:30:00-13:30:00, sunday 09:00:00-13:00:00, holiday 09:00:00-13:00:00",13:00:00-14:00:00,,"산부인과, 마취통증의학과, 소아청소년과",서울 성북구 종암동 124-129
51430,유디치과의원 성신여대점,02-922-5432,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:30:00",13:00:00-14:00:00,,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 예방치과",서울 성북구 동소문동6가 147 산맥프라자 8층
51436,유명한의원,02-941-9966,"monday 10:30:00-18:00:00, tuesday 10:30:00-18:00:00, wednesday 10:30:00-18:00:00, thursday 10:30:00-18:00:00, friday 10:30:00-18:00:00, saturday 10:30:00-13:00:00, holiday 10:30:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 성북구 길음동 1276 삼부아파트상가 105동 205호
51475,은성의원,02-6080-6303,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-13:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-13:30:00",13:30:00-14:30:00,00:00:00-00:00:00,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",서울 성북구 석관동 301-9 2층
51775,정릉손정신건강의학과의원,02-918-7582,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"정신건강의학과, 신경과, 가정의학과",서울 성북구 정릉동 404-14
51816,제니산부인과의원,02-941-3892,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,,산부인과,서울 성북구 하월곡동 37-6 류성빌딩 4층
52301,해맑은이비인후과의원,02-922-1282,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-21:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-15:30:00",13:00:00-14:00:00,13:00:00-13:30:00,"이비인후과, 내과, 신경과, 정신건강의학과, 안과, 피부과, 비뇨의학과",서울 성북구 종암동 86-12 동우빌딩
52797,김의원,02-909-5270,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-12:30:00",12:30:00-13:30:00,13:00:00-13:30:00,안과,서울 성북구 하월곡동 37-6
52921,늘빛한의원,02-2231-7588,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, wednesday 09:30:00-19:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:30:00-15:00:00, holiday 09:30:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 보문동2가 149
53196,맑은성모이비인후과의원,02-913-8175,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-12:30:00",12:30:00-14:00:00,00:00:00-00:00:00,"이비인후과, 내과, 정신건강의학과, 정형외과, 소아청소년과, 안과, 피부과",서울 성북구 길음동 1281-6 길음뉴타운 대림상가 402호
53218,명가정의학과의원,02-917-1577,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,가정의학과,서울 성북구 상월곡동 50-4
53229,명성하한의원,02-941-1075,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, wednesday 09:30:00-19:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:30:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 성북구 장위동 75-394 명성하한의원
53231,명안과의원,02-909-7533,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,안과,서울 성북구 하월곡동 70-202 제일은행 하월곡동지점
5333,이든피부과의원,02-980-8731,"monday 10:00:00-19:00:00, tuesday 10:00:00-20:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-20:00:00, saturday 10:00:00-16:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"피부과, 내과, 성형외과, 소아청소년과",서울 성북구 길음동 22-1 1층 103호
53400,박가정의학과의원,02-987-2724,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-12:30:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,가정의학과,서울 성북구 하월곡동 79-107
53602,삼선서울내과의원,02-922-8275,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 소아청소년과, 이비인후과, 피부과",서울 성북구 동소문동3가 11 1층
53880,성북성심정형외과의원,02-927-3752,"monday 08:30:00-18:00:00, tuesday 08:30:00-18:00:00, wednesday 08:30:00-18:00:00, thursday 08:30:00-18:00:00, friday 08:30:00-18:00:00, saturday 08:30:00-15:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"외과, 내과, 신경과, 정형외과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 가정의학과","서울 성북구 돈암동 48-4 지하1층일부, 지하2층, 지상2층일부, 지상5층, 지상7층일부, 서울 성북구"
53882,성신웰치과의원,02-929-2875,"monday 10:00:00-19:00:00, tuesday 10:00:00-21:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 동선동1가 114-1 플라망스타워 3층
53943,소생한의원,02-929-6500,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 성북구 동소문동5가 88
54081,신용제이비인후과의원,02-942-8191,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-16:00:00",13:00:00-14:00:00,13:00:00-14:00:00,이비인후과,서울 성북구 정릉동 139-43 신용제이비인후과
54303,연세이치과의원,02-963-1454,"monday 09:30:00-17:00:00, tuesday 09:30:00-17:00:00, wednesday 09:30:00-17:00:00, thursday 09:30:00-17:00:00, friday 09:30:00-17:00:00, saturday 09:30:00-12:00:00",12:00:00-13:00:00,00:00:00-00:00:00,"치과, 내과, 구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과",서울 성북구 석관동 332-538 제원의원
54729,이주석치과의원,02-744-6974,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 성북구 성북동1가 35-31
